"","year","month","date","count","demonth","wkday","deseason"
"1075",2015,12,2015-12-11,694,108.459677419355,"Fri",39.027850086119
"1076",2015,12,2015-12-12,578,-7.54032258064512,"Sat",33.3658291981219
"1077",2015,12,2015-12-13,548,-37.5403225806451,"Sun",65.4366106867191
"1078",2015,12,2015-12-14,637,51.4596774193549,"Mon",48.0867138263357
"1079",2015,12,2015-12-15,752,166.459677419355,"Tues",141.789422087971
"1080",2015,12,2015-12-16,673,87.4596774193549,"Wed",68.3101493092501
"1081",2015,12,2015-12-17,745,159.459677419355,"Thurs",132.677740758548
"1082",2015,12,2015-12-18,767,181.459677419355,"Fri",112.027850086119
"1083",2015,12,2015-12-19,624,38.4596774193549,"Sat",79.3658291981219
"1084",2015,12,2015-12-20,500,-85.5403225806451,"Sun",17.4366106867191
"1085",2015,12,2015-12-21,611,25.4596774193549,"Mon",22.0867138263357
"1086",2015,12,2015-12-22,699,113.459677419355,"Tues",88.7894220879711
"1087",2015,12,2015-12-23,805,219.459677419355,"Wed",200.31014930925
"1088",2015,12,2015-12-24,603,17.4596774193549,"Thurs",-9.32225924145215
"1089",2015,12,2015-12-25,321,-264.540322580645,"Fri",-333.972149913881
"1090",2015,12,2015-12-26,394,-191.540322580645,"Sat",-150.634170801878
"1091",2015,12,2015-12-27,518,-67.5403225806451,"Sun",35.4366106867191
"1092",2015,12,2015-12-28,490,-95.5403225806451,"Mon",-98.9132861736643
"1093",2015,12,2015-12-29,533,-52.5403225806451,"Tues",-77.2105779120289
"1094",2015,12,2015-12-30,501,-84.5403225806451,"Wed",-103.68985069075
"1095",2015,12,2015-12-31,527,-58.5403225806451,"Thurs",-85.3222592414521
"1096",2016,1,2016-01-01,394,-142.596774193548,"Fri",-212.028601526784
"1097",2016,1,2016-01-02,423,-113.596774193548,"Sat",-72.6906224147814
"1098",2016,1,2016-01-03,433,-103.596774193548,"Sun",-0.619840926184168
"1099",2016,1,2016-01-04,601,64.4032258064516,"Mon",61.0302622134324
"1100",2016,1,2016-01-05,640,103.403225806452,"Tues",78.7329704750678
"1101",2016,1,2016-01-06,624,87.4032258064516,"Wed",68.2536976963468
"1102",2016,1,2016-01-07,541,4.40322580645159,"Thurs",-22.3787108543554
"1103",2016,1,2016-01-08,603,66.4032258064516,"Fri",-3.02860152678431
"1104",2016,1,2016-01-09,553,16.4032258064516,"Sat",57.3093775852186
"1105",2016,1,2016-01-10,462,-74.5967741935484,"Sun",28.3801590738158
"1106",2016,1,2016-01-11,680,143.403225806452,"Mon",140.030262213432
"1107",2016,1,2016-01-12,637,100.403225806452,"Tues",75.7329704750678
"1108",2016,1,2016-01-13,605,68.4032258064516,"Wed",49.2536976963468
"1109",2016,1,2016-01-14,597,60.4032258064516,"Thurs",33.6212891456446
"1110",2016,1,2016-01-15,722,185.403225806452,"Fri",115.971398473216
"1111",2016,1,2016-01-16,563,26.4032258064516,"Sat",67.3093775852186
"1112",2016,1,2016-01-17,451,-85.5967741935484,"Sun",17.3801590738158
"1113",2016,1,2016-01-18,481,-55.5967741935484,"Mon",-58.9697377865676
"1114",2016,1,2016-01-19,662,125.403225806452,"Tues",100.732970475068
"1115",2016,1,2016-01-20,623,86.4032258064516,"Wed",67.2536976963468
"1116",2016,1,2016-01-21,666,129.403225806452,"Thurs",102.621289145645
"1117",2016,1,2016-01-22,701,164.403225806452,"Fri",94.9713984732157
"1118",2016,1,2016-01-23,402,-134.596774193548,"Sat",-93.6906224147814
"1119",2016,1,2016-01-24,517,-19.5967741935484,"Sun",83.3801590738158
"1120",2016,1,2016-01-25,660,123.403225806452,"Mon",120.030262213432
"1121",2016,1,2016-01-26,734,197.403225806452,"Tues",172.732970475068
"1122",2016,1,2016-01-27,670,133.403225806452,"Wed",114.253697696347
"1123",2016,1,2016-01-28,681,144.403225806452,"Thurs",117.621289145645
"1124",2016,1,2016-01-29,645,108.403225806452,"Fri",38.9713984732157
"1125",2016,1,2016-01-30,597,60.4032258064516,"Sat",101.309377585219
"1126",2016,1,2016-01-31,532,-4.59677419354841,"Sun",98.3801590738158
"1127",2016,2,2016-02-01,716,168.867256637168,"Mon",165.494293044149
"1128",2016,2,2016-02-02,711,163.867256637168,"Tues",139.197001305784
"1129",2016,2,2016-02-03,579,31.8672566371681,"Wed",12.7177285270634
"1130",2016,2,2016-02-04,609,61.8672566371681,"Thurs",35.0853199763611
"1131",2016,2,2016-02-05,607,59.8672566371681,"Fri",-9.56457069606779
"1132",2016,2,2016-02-06,553,5.86725663716811,"Sat",46.7734084159351
"1133",2016,2,2016-02-07,423,-124.132743362832,"Sun",-21.1558100954676
"1134",2016,2,2016-02-08,501,-46.1327433628319,"Mon",-49.5057069558511
"1135",2016,2,2016-02-09,571,23.8672566371681,"Tues",-0.802998694215646
"1136",2016,2,2016-02-10,537,-10.1327433628319,"Wed",-29.2822714729366
"1137",2016,2,2016-02-11,622,74.8672566371681,"Thurs",48.0853199763611
"1138",2016,2,2016-02-12,628,80.8672566371681,"Fri",11.4354293039322
"1139",2016,2,2016-02-13,480,-67.1327433628319,"Sat",-26.2265915840649
"1140",2016,2,2016-02-14,309,-238.132743362832,"Sun",-135.155810095468
"1141",2016,2,2016-02-15,289,-258.132743362832,"Mon",-261.505706955851
"1142",2016,2,2016-02-16,613,65.8672566371681,"Tues",41.1970013057844
"1143",2016,2,2016-02-17,526,-21.1327433628319,"Wed",-40.2822714729366
"1144",2016,2,2016-02-18,592,44.8672566371681,"Thurs",18.0853199763611
"1145",2016,2,2016-02-19,532,-15.1327433628319,"Fri",-84.5645706960678
"1146",2016,2,2016-02-20,555,7.86725663716811,"Sat",48.7734084159351
"1147",2016,2,2016-02-21,482,-65.1327433628319,"Sun",37.8441899045324
"1148",2016,2,2016-02-22,615,67.8672566371681,"Mon",64.4942930441489
"1149",2016,2,2016-02-23,622,74.8672566371681,"Tues",50.1970013057844
"1150",2016,2,2016-02-24,660,112.867256637168,"Wed",93.7177285270634
"1151",2016,2,2016-02-25,663,115.867256637168,"Thurs",89.0853199763611
"1152",2016,2,2016-02-26,475,-72.1327433628319,"Fri",-141.564570696068
"1153",2016,2,2016-02-27,388,-159.132743362832,"Sat",-118.226591584065
"1154",2016,2,2016-02-28,509,-38.1327433628319,"Sun",64.8441899045324
"1155",2016,2,2016-02-29,616,68.8672566371681,"Mon",65.4942930441489
"1156",2016,3,2016-03-01,661,105.91935483871,"Tues",81.2490995073259
"1157",2016,3,2016-03-02,653,97.9193548387096,"Wed",78.7698267286049
"1158",2016,3,2016-03-03,625,69.9193548387096,"Thurs",43.1374181779026
"1159",2016,3,2016-03-04,682,126.91935483871,"Fri",57.4875275054737
"1160",2016,3,2016-03-05,601,45.9193548387096,"Sat",86.8255066174766
"1161",2016,3,2016-03-06,500,-55.0806451612904,"Sun",47.8962881060739
"1162",2016,3,2016-03-07,571,15.9193548387096,"Mon",12.5463912456905
"1163",2016,3,2016-03-08,632,76.9193548387096,"Tues",52.2490995073259
"1164",2016,3,2016-03-09,660,104.91935483871,"Wed",85.7698267286049
"1165",2016,3,2016-03-10,629,73.9193548387096,"Thurs",47.1374181779026
"1166",2016,3,2016-03-11,669,113.91935483871,"Fri",44.4875275054737
"1167",2016,3,2016-03-12,622,66.9193548387096,"Sat",107.825506617477
"1168",2016,3,2016-03-13,431,-124.08064516129,"Sun",-21.1037118939261
"1169",2016,3,2016-03-14,626,70.9193548387096,"Mon",67.5463912456905
"1170",2016,3,2016-03-15,595,39.9193548387096,"Tues",15.2490995073259
"1171",2016,3,2016-03-16,603,47.9193548387096,"Wed",28.7698267286049
"1172",2016,3,2016-03-17,591,35.9193548387096,"Thurs",9.13741817790261
"1173",2016,3,2016-03-18,631,75.9193548387096,"Fri",6.48752750547374
"1174",2016,3,2016-03-19,519,-36.0806451612904,"Sat",4.82550661747662
"1175",2016,3,2016-03-20,466,-89.0806451612904,"Sun",13.8962881060739
"1176",2016,3,2016-03-21,607,51.9193548387096,"Mon",48.5463912456905
"1177",2016,3,2016-03-22,606,50.9193548387096,"Tues",26.2490995073259
"1178",2016,3,2016-03-23,609,53.9193548387096,"Wed",34.7698267286049
"1179",2016,3,2016-03-24,615,59.9193548387096,"Thurs",33.1374181779026
"1180",2016,3,2016-03-25,540,-15.0806451612904,"Fri",-84.5124724945263
"1181",2016,3,2016-03-26,522,-33.0806451612904,"Sat",7.82550661747662
"1182",2016,3,2016-03-27,450,-105.08064516129,"Sun",-2.10371189392612
"1183",2016,3,2016-03-28,651,95.9193548387096,"Mon",92.5463912456905
"1184",2016,3,2016-03-29,667,111.91935483871,"Tues",87.2490995073259
"1185",2016,3,2016-03-30,642,86.9193548387096,"Wed",67.7698267286049
"1186",2016,3,2016-03-31,641,85.9193548387096,"Thurs",59.1374181779026
"1187",2016,4,2016-04-01,698,132.041666666667,"Fri",62.6098393334307
"1188",2016,4,2016-04-02,588,22.0416666666666,"Sat",62.9478184454336
"1189",2016,4,2016-04-03,575,9.04166666666663,"Sun",112.018599934031
"1190",2016,4,2016-04-04,675,109.041666666667,"Mon",105.668703073647
"1191",2016,4,2016-04-05,666,100.041666666667,"Tues",75.3714113352829
"1192",2016,4,2016-04-06,613,47.0416666666666,"Wed",27.8921385565619
"1193",2016,4,2016-04-07,625,59.0416666666666,"Thurs",32.2597300058596
"1194",2016,4,2016-04-08,676,110.041666666667,"Fri",40.6098393334307
"1195",2016,4,2016-04-09,554,-11.9583333333334,"Sat",28.9478184454336
"1196",2016,4,2016-04-10,492,-73.9583333333334,"Sun",29.0185999340309
"1197",2016,4,2016-04-11,617,51.0416666666666,"Mon",47.6687030736475
"1198",2016,4,2016-04-12,632,66.0416666666666,"Tues",41.3714113352829
"1199",2016,4,2016-04-13,683,117.041666666667,"Wed",97.8921385565619
"1200",2016,4,2016-04-14,668,102.041666666667,"Thurs",75.2597300058596
"1201",2016,4,2016-04-15,722,156.041666666667,"Fri",86.6098393334307
"1202",2016,4,2016-04-16,664,98.0416666666666,"Sat",138.947818445434
"1203",2016,4,2016-04-17,557,-8.95833333333337,"Sun",94.0185999340309
"1204",2016,4,2016-04-18,679,113.041666666667,"Mon",109.668703073647
"1205",2016,4,2016-04-19,724,158.041666666667,"Tues",133.371411335283
"1206",2016,4,2016-04-20,686,120.041666666667,"Wed",100.892138556562
"1207",2016,4,2016-04-21,688,122.041666666667,"Thurs",95.2597300058596
"1208",2016,4,2016-04-22,738,172.041666666667,"Fri",102.609839333431
"1209",2016,4,2016-04-23,638,72.0416666666666,"Sat",112.947818445434
"1210",2016,4,2016-04-24,433,-132.958333333333,"Sun",-29.9814000659691
"1211",2016,4,2016-04-25,479,-86.9583333333334,"Mon",-90.3312969263525
"1212",2016,4,2016-04-26,477,-88.9583333333334,"Tues",-113.628588664717
"1213",2016,4,2016-04-27,507,-58.9583333333334,"Wed",-78.1078614434381
"1214",2016,4,2016-04-28,488,-77.9583333333334,"Thurs",-104.74026999414
"1215",2016,4,2016-04-29,512,-53.9583333333334,"Fri",-123.390160666569
"1216",2016,4,2016-04-30,577,11.0416666666666,"Sat",51.9478184454336
"1217",2016,5,2016-05-01,482,-131.524193548387,"Sun",-28.5472602810228
"1218",2016,5,2016-05-02,586,-27.5241935483871,"Mon",-30.8971571414062
"1219",2016,5,2016-05-03,711,97.4758064516129,"Tues",72.8055511202292
"1220",2016,5,2016-05-04,649,35.4758064516129,"Wed",16.3262783415082
"1221",2016,5,2016-05-05,623,9.47580645161293,"Thurs",-17.3061302091941
"1222",2016,5,2016-05-06,725,111.475806451613,"Fri",42.043979118377
"1223",2016,5,2016-05-07,569,-44.5241935483871,"Sat",-3.61804176962009
"1224",2016,5,2016-05-08,589,-24.5241935483871,"Sun",78.4527397189772
"1225",2016,5,2016-05-09,641,27.4758064516129,"Mon",24.1028428585938
"1226",2016,5,2016-05-10,605,-8.52419354838707,"Tues",-33.1944488797708
"1227",2016,5,2016-05-11,692,78.4758064516129,"Wed",59.3262783415082
"1228",2016,5,2016-05-12,738,124.475806451613,"Thurs",97.6938697908059
"1229",2016,5,2016-05-13,765,151.475806451613,"Fri",82.043979118377
"1230",2016,5,2016-05-14,585,-28.5241935483871,"Sat",12.3819582303799
"1231",2016,5,2016-05-15,508,-105.524193548387,"Sun",-2.54726028102283
"1232",2016,5,2016-05-16,736,122.475806451613,"Mon",119.102842858594
"1233",2016,5,2016-05-17,617,3.47580645161293,"Tues",-21.1944488797708
"1234",2016,5,2016-05-18,674,60.4758064516129,"Wed",41.3262783415082
"1235",2016,5,2016-05-19,688,74.4758064516129,"Thurs",47.6938697908059
"1236",2016,5,2016-05-20,778,164.475806451613,"Fri",95.043979118377
"1237",2016,5,2016-05-21,559,-54.5241935483871,"Sat",-13.6180417696201
"1238",2016,5,2016-05-22,565,-48.5241935483871,"Sun",54.4527397189772
"1239",2016,5,2016-05-23,647,33.4758064516129,"Mon",30.1028428585938
"1240",2016,5,2016-05-24,693,79.4758064516129,"Tues",54.8055511202292
"1241",2016,5,2016-05-25,726,112.475806451613,"Wed",93.3262783415082
"1242",2016,5,2016-05-26,737,123.475806451613,"Thurs",96.6938697908059
"1243",2016,5,2016-05-27,758,144.475806451613,"Fri",75.043979118377
"1244",2016,5,2016-05-28,621,7.47580645161293,"Sat",48.3819582303799
"1245",2016,5,2016-05-29,561,-52.5241935483871,"Sun",50.4527397189772
"1246",2016,5,2016-05-30,467,-146.524193548387,"Mon",-149.897157141406
"1247",2016,5,2016-05-31,757,143.475806451613,"Tues",118.805551120229
"1248",2016,6,2016-06-01,762,138.191666666667,"Wed",119.042138556562
"1249",2016,6,2016-06-02,676,52.1916666666667,"Thurs",25.4097300058597
"1250",2016,6,2016-06-03,698,74.1916666666667,"Fri",4.75983933343082
"1251",2016,6,2016-06-04,624,0.19166666666672,"Sat",41.0978184454337
"1252",2016,6,2016-06-05,461,-162.808333333333,"Sun",-59.831400065969
"1253",2016,6,2016-06-06,740,116.191666666667,"Mon",112.818703073648
"1254",2016,6,2016-06-07,690,66.1916666666667,"Tues",41.521411335283
"1255",2016,6,2016-06-08,717,93.1916666666667,"Wed",74.042138556562
"1256",2016,6,2016-06-09,633,9.19166666666672,"Thurs",-17.5902699941403
"1257",2016,6,2016-06-10,678,54.1916666666667,"Fri",-15.2401606665692
"1258",2016,6,2016-06-11,397,-226.808333333333,"Sat",-185.902181554566
"1259",2016,6,2016-06-12,491,-132.808333333333,"Sun",-29.831400065969
"1260",2016,6,2016-06-13,526,-97.8083333333333,"Mon",-101.181296926352
"1261",2016,6,2016-06-14,343,-280.808333333333,"Tues",-305.478588664717
"1262",2016,6,2016-06-15,637,13.1916666666667,"Wed",-5.95786144343803
"1263",2016,6,2016-06-16,683,59.1916666666667,"Thurs",32.4097300058597
"1264",2016,6,2016-06-17,746,122.191666666667,"Fri",52.7598393334308
"1265",2016,6,2016-06-18,697,73.1916666666667,"Sat",114.097818445434
"1266",2016,6,2016-06-19,556,-67.8083333333333,"Sun",35.168599934031
"1267",2016,6,2016-06-20,736,112.191666666667,"Mon",108.818703073648
"1268",2016,6,2016-06-21,673,49.1916666666667,"Tues",24.521411335283
"1269",2016,6,2016-06-22,743,119.191666666667,"Wed",100.042138556562
"1270",2016,6,2016-06-23,640,16.1916666666667,"Thurs",-10.5902699941403
"1271",2016,6,2016-06-24,807,183.191666666667,"Fri",113.759839333431
"1272",2016,6,2016-06-25,680,56.1916666666667,"Sat",97.0978184454337
"1273",2016,6,2016-06-26,578,-45.8083333333333,"Sun",57.168599934031
"1274",2016,6,2016-06-27,710,86.1916666666667,"Mon",82.8187030736476
"1275",2016,6,2016-06-28,671,47.1916666666667,"Tues",22.521411335283
"1276",2016,6,2016-06-29,685,61.1916666666667,"Wed",42.042138556562
"1277",2016,6,2016-06-30,757,133.191666666667,"Thurs",106.40973000586
"1278",2016,7,2016-07-01,749,155.008064516129,"Fri",85.5762371828931
"1279",2016,7,2016-07-02,565,-28.991935483871,"Sat",11.914216294896
"1280",2016,7,2016-07-03,443,-150.991935483871,"Sun",-48.0150022165067
"1281",2016,7,2016-07-04,485,-108.991935483871,"Mon",-112.36489907689
"1282",2016,7,2016-07-05,660,66.008064516129,"Tues",41.3378091847453
"1283",2016,7,2016-07-06,675,81.008064516129,"Wed",61.8585364060243
"1284",2016,7,2016-07-07,599,5.00806451612902,"Thurs",-21.773872144678
"1285",2016,7,2016-07-08,609,15.008064516129,"Fri",-54.4237628171069
"1286",2016,7,2016-07-09,496,-97.991935483871,"Sat",-57.085783705104
"1287",2016,7,2016-07-10,500,-93.991935483871,"Sun",8.98499778349327
"1288",2016,7,2016-07-11,618,24.008064516129,"Mon",20.6351009231099
"1289",2016,7,2016-07-12,659,65.008064516129,"Tues",40.3378091847453
"1290",2016,7,2016-07-13,600,6.00806451612902,"Wed",-13.1414635939757
"1291",2016,7,2016-07-14,739,145.008064516129,"Thurs",118.226127855322
"1292",2016,7,2016-07-15,794,200.008064516129,"Fri",130.576237182893
"1293",2016,7,2016-07-16,620,26.008064516129,"Sat",66.914216294896
"1294",2016,7,2016-07-17,569,-24.991935483871,"Sun",77.9849977834933
"1295",2016,7,2016-07-18,720,126.008064516129,"Mon",122.63510092311
"1296",2016,7,2016-07-19,694,100.008064516129,"Tues",75.3378091847453
"1297",2016,7,2016-07-20,691,97.008064516129,"Wed",77.8585364060243
"1298",2016,7,2016-07-21,728,134.008064516129,"Thurs",107.226127855322
"1299",2016,7,2016-07-22,765,171.008064516129,"Fri",101.576237182893
"1300",2016,7,2016-07-23,647,53.008064516129,"Sat",93.914216294896
"1301",2016,7,2016-07-24,564,-29.991935483871,"Sun",72.9849977834933
"1302",2016,7,2016-07-25,697,103.008064516129,"Mon",99.6351009231099
"1303",2016,7,2016-07-26,685,91.008064516129,"Tues",66.3378091847453
"1304",2016,7,2016-07-27,687,93.008064516129,"Wed",73.8585364060243
"1305",2016,7,2016-07-28,708,114.008064516129,"Thurs",87.226127855322
"1306",2016,7,2016-07-29,773,179.008064516129,"Fri",109.576237182893
"1307",2016,7,2016-07-30,599,5.00806451612902,"Sat",45.914216294896
"1308",2016,7,2016-07-31,529,-64.991935483871,"Sun",37.9849977834933
"1309",2016,8,2016-08-01,569,-15.6532258064516,"Mon",-19.0261893994708
"1310",2016,8,2016-08-02,600,15.3467741935484,"Tues",-9.32348113783534
"1311",2016,8,2016-08-03,688,103.346774193548,"Wed",84.1972460834437
"1312",2016,8,2016-08-04,714,129.346774193548,"Thurs",102.564837532741
"1313",2016,8,2016-08-05,699,114.346774193548,"Fri",44.9149468603125
"1314",2016,8,2016-08-06,578,-6.65322580645159,"Sat",34.2529259723154
"1315",2016,8,2016-08-07,533,-51.6532258064516,"Sun",51.3237074609127
"1316",2016,8,2016-08-08,631,46.3467741935484,"Mon",42.9738106005292
"1317",2016,8,2016-08-09,649,64.3467741935484,"Tues",39.6765188621647
"1318",2016,8,2016-08-10,617,32.3467741935484,"Wed",13.1972460834437
"1319",2016,8,2016-08-11,672,87.3467741935484,"Thurs",60.5648375327414
"1320",2016,8,2016-08-12,728,143.346774193548,"Fri",73.9149468603125
"1321",2016,8,2016-08-13,614,29.3467741935484,"Sat",70.2529259723154
"1322",2016,8,2016-08-14,521,-63.6532258064516,"Sun",39.3237074609127
"1323",2016,8,2016-08-15,643,58.3467741935484,"Mon",54.9738106005292
"1324",2016,8,2016-08-16,639,54.3467741935484,"Tues",29.6765188621647
"1325",2016,8,2016-08-17,658,73.3467741935484,"Wed",54.1972460834437
"1326",2016,8,2016-08-18,635,50.3467741935484,"Thurs",23.5648375327414
"1327",2016,8,2016-08-19,707,122.346774193548,"Fri",52.9149468603125
"1328",2016,8,2016-08-20,580,-4.65322580645159,"Sat",36.2529259723154
"1329",2016,8,2016-08-21,512,-72.6532258064516,"Sun",30.3237074609127
"1330",2016,8,2016-08-22,667,82.3467741935484,"Mon",78.9738106005292
"1331",2016,8,2016-08-23,637,52.3467741935484,"Tues",27.6765188621647
"1332",2016,8,2016-08-24,635,50.3467741935484,"Wed",31.1972460834437
"1333",2016,8,2016-08-25,659,74.3467741935484,"Thurs",47.5648375327414
"1334",2016,8,2016-08-26,755,170.346774193548,"Fri",100.914946860313
"1335",2016,8,2016-08-27,624,39.3467741935484,"Sat",80.2529259723154
"1336",2016,8,2016-08-28,557,-27.6532258064516,"Sun",75.3237074609127
"1337",2016,8,2016-08-29,674,89.3467741935484,"Mon",85.9738106005292
"1338",2016,8,2016-08-30,622,37.3467741935484,"Tues",12.6765188621647
"1339",2016,8,2016-08-31,661,76.3467741935484,"Wed",57.1972460834437
"1340",2016,9,2016-09-01,674,67.5416666666666,"Thurs",40.7597300058596
"1341",2016,9,2016-09-02,697,90.5416666666666,"Fri",21.1098393334307
"1342",2016,9,2016-09-03,498,-108.458333333333,"Sat",-67.5521815545664
"1343",2016,9,2016-09-04,464,-142.458333333333,"Sun",-39.4814000659691
"1344",2016,9,2016-09-05,419,-187.458333333333,"Mon",-190.831296926353
"1345",2016,9,2016-09-06,626,19.5416666666666,"Tues",-5.12858866471713
"1346",2016,9,2016-09-07,647,40.5416666666666,"Wed",21.3921385565619
"1347",2016,9,2016-09-08,716,109.541666666667,"Thurs",82.7597300058596
"1348",2016,9,2016-09-09,716,109.541666666667,"Fri",40.1098393334307
"1349",2016,9,2016-09-10,599,-7.45833333333337,"Sat",33.4478184454336
"1350",2016,9,2016-09-11,536,-70.4583333333334,"Sun",32.5185999340309
"1351",2016,9,2016-09-12,648,41.5416666666666,"Mon",38.1687030736475
"1352",2016,9,2016-09-13,778,171.541666666667,"Tues",146.871411335283
"1353",2016,9,2016-09-14,779,172.541666666667,"Wed",153.392138556562
"1354",2016,9,2016-09-15,754,147.541666666667,"Thurs",120.75973000586
"1355",2016,9,2016-09-16,776,169.541666666667,"Fri",100.109839333431
"1356",2016,9,2016-09-17,643,36.5416666666666,"Sat",77.4478184454336
"1357",2016,9,2016-09-18,535,-71.4583333333334,"Sun",31.5185999340309
"1358",2016,9,2016-09-19,680,73.5416666666666,"Mon",70.1687030736475
"1359",2016,9,2016-09-20,619,12.5416666666666,"Tues",-12.1285886647171
"1360",2016,9,2016-09-21,620,13.5416666666666,"Wed",-5.60786144343813
"1361",2016,9,2016-09-22,659,52.5416666666666,"Thurs",25.7597300058596
"1362",2016,9,2016-09-23,811,204.541666666667,"Fri",135.109839333431
"1363",2016,9,2016-09-24,612,5.54166666666663,"Sat",46.4478184454336
"1364",2016,9,2016-09-25,573,-33.4583333333334,"Sun",69.5185999340309
"1365",2016,9,2016-09-26,621,14.5416666666666,"Mon",11.1687030736475
"1366",2016,9,2016-09-27,658,51.5416666666666,"Tues",26.8714113352829
"1367",2016,9,2016-09-28,637,30.5416666666666,"Wed",11.3921385565619
"1368",2016,9,2016-09-29,624,17.5416666666666,"Thurs",-9.24026999414039
"1369",2016,9,2016-09-30,872,265.541666666667,"Fri",196.109839333431
"1370",2016,10,2016-10-01,581,-26.3225806451613,"Sat",14.5835711336056
"1371",2016,10,2016-10-02,486,-121.322580645161,"Sun",-18.3456473777971
"1372",2016,10,2016-10-03,490,-117.322580645161,"Mon",-120.695544238181
"1373",2016,10,2016-10-04,523,-84.3225806451613,"Tues",-108.992835976545
"1374",2016,10,2016-10-05,695,87.6774193548387,"Wed",68.5278912447339
"1375",2016,10,2016-10-06,764,156.677419354839,"Thurs",129.895482694032
"1376",2016,10,2016-10-07,754,146.677419354839,"Fri",77.2455920216028
"1377",2016,10,2016-10-08,633,25.6774193548387,"Sat",66.5835711336056
"1378",2016,10,2016-10-09,479,-128.322580645161,"Sun",-25.3456473777971
"1379",2016,10,2016-10-10,538,-69.3225806451613,"Mon",-72.6955442381805
"1380",2016,10,2016-10-11,739,131.677419354839,"Tues",107.007164023455
"1381",2016,10,2016-10-12,498,-109.322580645161,"Wed",-128.472108755266
"1382",2016,10,2016-10-13,757,149.677419354839,"Thurs",122.895482694032
"1383",2016,10,2016-10-14,767,159.677419354839,"Fri",90.2455920216028
"1384",2016,10,2016-10-15,640,32.6774193548387,"Sat",73.5835711336056
"1385",2016,10,2016-10-16,499,-108.322580645161,"Sun",-5.34564737779709
"1386",2016,10,2016-10-17,584,-23.3225806451613,"Mon",-26.6955442381805
"1387",2016,10,2016-10-18,590,-17.3225806451613,"Tues",-41.9928359765451
"1388",2016,10,2016-10-19,676,68.6774193548387,"Wed",49.5278912447339
"1389",2016,10,2016-10-20,662,54.6774193548387,"Thurs",27.8954826940316
"1390",2016,10,2016-10-21,851,243.677419354839,"Fri",174.245592021603
"1391",2016,10,2016-10-22,629,21.6774193548387,"Sat",62.5835711336056
"1392",2016,10,2016-10-23,534,-73.3225806451613,"Sun",29.6543526222029
"1393",2016,10,2016-10-24,573,-34.3225806451613,"Mon",-37.6955442381805
"1394",2016,10,2016-10-25,565,-42.3225806451613,"Tues",-66.9928359765451
"1395",2016,10,2016-10-26,705,97.6774193548387,"Wed",78.5278912447339
"1396",2016,10,2016-10-27,831,223.677419354839,"Thurs",196.895482694032
"1397",2016,10,2016-10-28,798,190.677419354839,"Fri",121.245592021603
"1398",2016,10,2016-10-29,614,6.67741935483866,"Sat",47.5835711336056
"1399",2016,10,2016-10-30,557,-50.3225806451613,"Sun",52.6543526222029
"1400",2016,10,2016-10-31,655,47.6774193548387,"Mon",44.3044557618195
"1401",2016,11,2016-11-01,731,130.333333333333,"Tues",105.66307800195
"1402",2016,11,2016-11-02,665,64.3333333333334,"Wed",45.1838052232286
"1403",2016,11,2016-11-03,689,88.3333333333334,"Thurs",61.5513966725264
"1404",2016,11,2016-11-04,776,175.333333333333,"Fri",105.901506000097
"1405",2016,11,2016-11-05,626,25.3333333333334,"Sat",66.2394851121004
"1406",2016,11,2016-11-06,531,-69.6666666666666,"Sun",33.3102666006976
"1407",2016,11,2016-11-07,699,98.3333333333334,"Mon",94.9603697403142
"1408",2016,11,2016-11-08,620,19.3333333333334,"Tues",-5.33692199805039
"1409",2016,11,2016-11-09,541,-59.6666666666666,"Wed",-78.8161947767714
"1410",2016,11,2016-11-10,706,105.333333333333,"Thurs",78.5513966725264
"1411",2016,11,2016-11-11,663,62.3333333333334,"Fri",-7.09849399990253
"1412",2016,11,2016-11-12,586,-14.6666666666666,"Sat",26.2394851121004
"1413",2016,11,2016-11-13,518,-82.6666666666666,"Sun",20.3102666006976
"1414",2016,11,2016-11-14,668,67.3333333333334,"Mon",63.9603697403142
"1415",2016,11,2016-11-15,741,140.333333333333,"Tues",115.66307800195
"1416",2016,11,2016-11-16,702,101.333333333333,"Wed",82.1838052232286
"1417",2016,11,2016-11-17,707,106.333333333333,"Thurs",79.5513966725264
"1418",2016,11,2016-11-18,773,172.333333333333,"Fri",102.901506000097
"1419",2016,11,2016-11-19,656,55.3333333333334,"Sat",96.2394851121004
"1420",2016,11,2016-11-20,524,-76.6666666666666,"Sun",26.3102666006976
"1421",2016,11,2016-11-21,684,83.3333333333334,"Mon",79.9603697403142
"1422",2016,11,2016-11-22,765,164.333333333333,"Tues",139.66307800195
"1423",2016,11,2016-11-23,807,206.333333333333,"Wed",187.183805223229
"1424",2016,11,2016-11-24,428,-172.666666666667,"Thurs",-199.448603327474
"1425",2016,11,2016-11-25,455,-145.666666666667,"Fri",-215.098493999903
"1426",2016,11,2016-11-26,463,-137.666666666667,"Sat",-96.7605148878996
"1427",2016,11,2016-11-27,465,-135.666666666667,"Sun",-32.6897333993024
"1428",2016,11,2016-11-28,647,46.3333333333334,"Mon",42.9603697403142
"1429",2016,11,2016-11-29,752,151.333333333333,"Tues",126.66307800195
"1430",2016,11,2016-11-30,729,128.333333333333,"Wed",109.183805223229
"1431",2016,12,2016-12-01,733,147.459677419355,"Thurs",120.677740758548
"1432",2016,12,2016-12-02,690,104.459677419355,"Fri",35.027850086119
